benchmark_name,benchmark_category,dataset,score,ci,time_taken,noise_dataset,reference_dataset
Wav2Vec2 Activations,6,e2 (Dysarthric),94.52139557596858,1.0,109.77379488945007,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,f5 (Dysarthric),94.27056651325722,1.0,142.29608392715454,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,speecht5 (Dysarthric),92.68432300733788,1.0,122.54245567321777,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,hierspeechpp (Dysarthric),91.8136173468459,1.0,135.47885084152222,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,pheme (Dysarthric),90.70586117526184,1.0,131.4532015323639,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,voicecraft (Dysarthric),89.80812642770059,1.0,137.99443292617798,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,xtts (Dysarthric),88.65819055298302,1.0,126.34032487869263,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,bark (Dysarthric),88.1516860717779,1.0,149.70223951339722,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,styletts2 (Dysarthric),87.16242910536259,1.0,107.49797654151917,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,tortoise (Dysarthric),85.61691772988067,1.0,134.30230450630188,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,openvoice (Dysarthric),81.45290149042754,1.0,137.71496295928955,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,fish (Dysarthric),80.29598707857548,1.0,136.8035125732422,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,whisperspeech (Dysarthric),78.45655152277213,1.0,107.16133236885071,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,parlertts (Dysarthric),76.96295840128084,1.0,135.46307802200317,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,gpt-sovits (Dysarthric),76.3457978483501,1.0,132.28471302986145,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,amphion_ns2 (Dysarthric),74.68115942873659,1.0,104.92581915855408,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,metavoice (Dysarthric),65.75068675583182,1.0,136.7649121284485,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 Activations,6,amphion_valle (Dysarthric),50.045872838472285,1.0,149.03401279449463,speech_noise_uniform_distribution.tar.gz,Torgo Reference
Wav2Vec2 WER,6,Torgo Test,86.16708673519449,1.0,6.229952573776245,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,bark (Dysarthric),80.4864719477834,1.0,0.42165136337280273,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,fish (Dysarthric),73.65877243026266,1.0,0.37733983993530273,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,gpt-sovits (Dysarthric),71.23225956545227,1.0,0.33830761909484863,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,pheme (Dysarthric),70.97655017532159,1.0,0.0525205135345459,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,speecht5 (Dysarthric),69.51436791464035,1.0,0.027121543884277344,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,e2 (Dysarthric),69.0132447364059,1.0,0.35153794288635254,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,parlertts (Dysarthric),68.86632516116273,1.0,0.0952153205871582,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,voicecraft (Dysarthric),67.22035775305773,1.0,0.03180694580078125,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,whisperspeech (Dysarthric),65.99816599615656,1.0,0.07494258880615234,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,xtts (Dysarthric),65.21544598509838,1.0,0.07374143600463867,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,f5 (Dysarthric),65.13040309372438,1.0,0.4364478588104248,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,amphion_ns2 (Dysarthric),64.7203732200682,1.0,5.494013547897339,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,openvoice (Dysarthric),63.94122813241775,1.0,0.15819120407104492,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,hierspeechpp (Dysarthric),63.46742679571788,1.0,0.2997100353240967,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,tortoise (Dysarthric),62.23277895888657,1.0,0.029820680618286133,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,styletts2 (Dysarthric),60.98664620916375,1.0,0.028765201568603516,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,metavoice (Dysarthric),57.52198476238141,1.0,0.2037050724029541,speech_noise_all_ones.tar.gz,Torgo Reference
Wav2Vec2 WER,6,amphion_valle (Dysarthric),45.71662402082642,1.0,5.453851699829102,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,amphion_valle (Dysarthric),69.86865598031586,1.0,1.706416368484497,speech_noise_normal_distribution.tar.gz,Torgo Reference
Whisper WER,6,bark (Dysarthric),23.27644987641697,1.0,1.7193193435668945,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,openvoice (Dysarthric),18.44061879501081,1.0,0.5583252906799316,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,styletts2 (Dysarthric),18.427357779002055,1.0,0.4769628047943115,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,xtts (Dysarthric),17.982498708643256,1.0,0.20938420295715332,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,hierspeechpp (Dysarthric),17.946788936408534,1.0,0.5061657428741455,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,f5 (Dysarthric),17.78795876219907,1.0,0.8378846645355225,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,whisperspeech (Dysarthric),17.678701168144475,1.0,0.2235851287841797,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,tortoise (Dysarthric),17.674891838740397,1.0,0.34423089027404785,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,e2 (Dysarthric),17.388084372430942,1.0,0.8169424533843994,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,fish (Dysarthric),17.26343295325721,1.0,0.6944882869720459,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,amphion_ns2 (Dysarthric),17.165179586396125,1.0,1.7812831401824951,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,gpt-sovits (Dysarthric),16.468750106817307,1.0,0.6288440227508545,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,speecht5 (Dysarthric),15.951848768695646,1.0,0.48184728622436523,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,pheme (Dysarthric),15.426042865053008,1.0,0.4826316833496094,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,Torgo Test,14.9860968508917,1.0,1.601391077041626,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,voicecraft (Dysarthric),13.019564635148784,1.0,0.23401784896850586,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,metavoice (Dysarthric),12.508717619697723,1.0,0.624763011932373,speech_noise_all_ones.tar.gz,Torgo Reference
Whisper WER,6,parlertts (Dysarthric),12.324721263928572,1.0,0.4965176582336426,speech_noise_normal_distribution.tar.gz,Torgo Reference
